MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:1338034	Phf2	PHD finger protein 2	13		negative regulation of rDNA heterochromatin formation			ISO	O75151 	J:164563 	
MGI:1338034	Phf2	PHD finger protein 2	13		transcription initiation-coupled chromatin remodeling			IMP		J:306582 	
MGI:2444341	Phf8	PHD finger protein 8	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2444341	Phf8	PHD finger protein 8	X		negative regulation of rDNA heterochromatin formation			ISO	Q9UPP1 	J:164563 	
MGI:1919307	Phf10	PHD finger protein 10	17		chromatin remodeling			IC		J:320039 	
MGI:2446217	Phf13	PHD finger protein 13	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1921266	Phf19	PHD finger protein 19	2		chromatin organization			IBA	PTN000290238 	J:265628 	
MGI:2444148	Phf20	PHD finger protein 20	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2444148	Phf20	PHD finger protein 20	2		regulation of dosage compensation by inactivation of X chromosome			IDA		J:313850 	
MGI:2384756	Phf21a	PHD finger protein 21A	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1916095	Pih1d1	PIH1 domain containing 1	7		chromatin remodeling			ISO	Q9NWS0 	J:164563 	
MGI:1206581	Pik3ca	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha	3		regulation of genetic imprinting			IDA		J:173141 	
MGI:1928897	Piwil1	piwi-like RNA-mediated gene silencing 1	5		sperm DNA condensation			IMP		J:242565 	
MGI:108022	Pkn1	protein kinase N1	8		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1933378	Pole3	polymerase (DNA directed), epsilon 3 (p17 subunit)	4		chromatin remodeling			ISO	Q9NRF9 	J:164563 	
MGI:1933378	Pole3	polymerase (DNA directed), epsilon 3 (p17 subunit)	4		heterochromatin formation			IBA	PTN002253209 	J:265628 	
MGI:1933378	Pole3	polymerase (DNA directed), epsilon 3 (p17 subunit)	4		nucleosome assembly			ISO	Q9NRF9 	J:164563 	
MGI:1917029	Pphln1	periphilin 1	15		negative regulation of gene expression, epigenetic			IBA	PTN001040035 	J:265628 	
MGI:1917029	Pphln1	periphilin 1	15		negative regulation of gene expression, epigenetic			ISO	Q8NEY8 	J:164563 	
MGI:1917029	Pphln1	periphilin 1	15		positive regulation of DNA methylation-dependent heterochromatin formation			ISO	Q8NEY8 	J:164563 	
MGI:1858214	Ppm1d	protein phosphatase 1D magnesium-dependent, delta isoform	11		heterochromatin formation			IDA		J:206531 	
MGI:1858214	Ppm1d	protein phosphatase 1D magnesium-dependent, delta isoform	11		negative regulation of gene expression, epigenetic			IBA	PTN001014085 	J:265628 	
MGI:1858214	Ppm1d	protein phosphatase 1D magnesium-dependent, delta isoform	11		negative regulation of gene expression, epigenetic			ISO	O15297 	J:164563 	
MGI:1918029	Prdm5	PR domain containing 5	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2684938	Prdm6	PR domain containing 6	18		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2384854	Prdm9	PR domain containing 9	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:3588194	Prdm14	PR domain containing 14	1		epigenetic regulation of gene expression			IGI	MGI:1342772 	J:185718 	
MGI:3588194	Prdm14	PR domain containing 14	1		inactivation of paternal X chromosome			IMP	MGI:3805889 	J:206154 	
MGI:1917923	Prdm16	PR domain containing 16	4		heterochromatin organization			IMP		J:269562 	
MGI:3603756	Primpol	primase and polymerase (DNA-directed)	8		R-loop processing			ISO	Q96LW4 	J:164563 	
MGI:2145955	Prkaa1	protein kinase, AMP-activated, alpha 1 catalytic subunit	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1336173	Prkaa2	protein kinase, AMP-activated, alpha 2 catalytic subunit	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:97596	Prkcb	protein kinase C, beta	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:97765	Prm1	protamine 1	16		sperm DNA condensation			IEA	IPR000221 	J:72247 	
MGI:1351645	Prmt5	protein arginine N-methyltransferase 5	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2139971	Prmt6	protein arginine N-methyltransferase 6	3		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2384879	Prmt7	protein arginine N-methyltransferase 7	8		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2384879	Prmt7	protein arginine N-methyltransferase 7	8		regulation of gene expression by genomic imprinting			IDA		J:116093 	
MGI:2143994	Psme4	proteasome (prosome, macropain) activator subunit 4	11		sperm DNA condensation			IBA	PTN001282312 	J:265628 	
MGI:2143994	Psme4	proteasome (prosome, macropain) activator subunit 4	11		sperm DNA condensation			IMP		J:197675 	
MGI:97803	Ptma	prothymosin alpha	1		chromatin organization			IDA		J:161326 	
MGI:97803	Ptma	prothymosin alpha	1		chromatin organization			IMP		J:161326 	
MGI:1915364	Pwwp3a	PWWP domain containing 3A, DNA repair factor	10		chromatin organization			IBA	PTN001263565 	J:265628 	
MGI:1915364	Pwwp3a	PWWP domain containing 3A, DNA repair factor	10		chromatin organization			ISO	Q2TAK8 	J:164563 	
MGI:108016	Rad21	RAD21 cohesin complex component	15		chromatin looping	happens in oocyte,happens in cellular_component		IMP		J:294078 	
MGI:97848	Rag1	recombination activating 1	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:97849	Rag2	recombination activating gene 2	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:97874	Rb1	RB transcriptional corepressor 1	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:97874	Rb1	RB transcriptional corepressor 1	14		heterochromatin formation			ISO	P06400 	J:164563 	
MGI:1194912	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1194912	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	4		chromatin remodeling			IBA	PTN000522733 	J:265628 	
MGI:1194912	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	4		chromatin remodeling			ISO	Q09028 	J:164563 	
MGI:1194912	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	4		chromatin remodeling			TAS		J:87046 	
MGI:1194912	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	4		DNA replication-dependent chromatin assembly			ISO	Q09028 	J:164563 	
MGI:1194912	Rbbp4	retinoblastoma binding protein 4, chromatin remodeling factor	4		nucleosome assembly			ISO	Q09028 	J:164563 	
MGI:1918367	Rbbp5	retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit	1		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1194910	Rbbp7	retinoblastoma binding protein 7, chromatin remodeling factor	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1194910	Rbbp7	retinoblastoma binding protein 7, chromatin remodeling factor	X		chromatin remodeling			IBA	PTN000522733 	J:265628 	
MGI:1194910	Rbbp7	retinoblastoma binding protein 7, chromatin remodeling factor	X		chromatin remodeling			ISO	Q16576 	J:164563 	
MGI:1194910	Rbbp7	retinoblastoma binding protein 7, chromatin remodeling factor	X		chromatin remodeling			TAS		J:87046 	
MGI:103300	Rbl1	RB transcriptional corepressor like 1	2		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:105085	Rbl2	RB transcriptional corepressor like 2	8		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2443205	Rbm15	RNA binding motif protein 15	3		dosage compensation by inactivation of X chromosome			ISO	Q96T37 	J:164563 	
MGI:1923598	Rbm15b	RNA binding motif protein 15B	9		dosage compensation by inactivation of X chromosome			ISO	Q8NDT2 	J:164563 	
MGI:1918580	Rcbtb1	regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 1	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2444156	Rccd1	RCC1 domain containing 1	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:106340	Rcor1	REST corepressor 1	12		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:103290	Rela	v-rel reticuloendotheliosis viral oncogene homolog A (avian)	19		chromatin organization			IMP		J:272425 	
MGI:2683486	Rere	arginine glutamic acid dipeptide (RE) repeats	4		chromatin remodeling			IPI	PR:O09106 	J:87046 	
MGI:1914496	Resf1	retroelement silencing factor 1	6		positive regulation of DNA methylation-dependent heterochromatin formation			IBA	PTN002728027 	J:265628 	
MGI:1914496	Resf1	retroelement silencing factor 1	6		positive regulation of DNA methylation-dependent heterochromatin formation			IMP		J:268030 	
MGI:1098622	Rif1	replication timing regulatory factor 1	2		negative regulation of gene expression, epigenetic			IDA		J:213416 	
MGI:1098622	Rif1	replication timing regulatory factor 1	2		subtelomeric heterochromatin formation			IMP		J:213416 	
MGI:1101770	Ring1	ring finger protein 1	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1919202	Riox1	ribosomal oxygenase 1	12		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1919202	Riox1	ribosomal oxygenase 1	12		chromatin remodeling			TAS		J:90013 	
MGI:1342291	Rlim	ring finger protein, LIM domain interacting	X		random inactivation of X chromosome			IBA	PTN002914536 	J:265628 	
MGI:1342291	Rlim	ring finger protein, LIM domain interacting	X		random inactivation of X chromosome			IDA		J:156024 	
MGI:1342291	Rlim	ring finger protein, LIM domain interacting	X		random inactivation of X chromosome			ISO	Q9NVW2 	J:164563 	
MGI:1342291	Rlim	ring finger protein, LIM domain interacting	X		regulation of dosage compensation by inactivation of X chromosome			IBA	PTN002914536 	J:265628 	
MGI:1342291	Rlim	ring finger protein, LIM domain interacting	X		regulation of dosage compensation by inactivation of X chromosome			IMP		J:212497 	
MGI:1929069	Rnf8	ring finger protein 8	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1929069	Rnf8	ring finger protein 8	17		sperm DNA condensation			IDA		J:159114 	
MGI:1929069	Rnf8	ring finger protein 8	17		sperm DNA condensation			IMP		J:242565 	
MGI:1925927	Rnf20	ring finger protein 20	4		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2142048	Rnf40	ring finger protein 40	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1917488	Rnf168	ring finger protein 168	16		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1914251	Rrp8	ribosomal RNA processing 8	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1914251	Rrp8	ribosomal RNA processing 8	7		rDNA heterochromatin formation			IBA	PTN000980278 	J:265628 	
MGI:1914251	Rrp8	ribosomal RNA processing 8	7		rDNA heterochromatin formation			ISO	O43159 	J:164563 	
MGI:2444993	Rsbn1	rosbin, round spermatid basic protein 1	3		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2682305	Rsf1	remodeling and spacing factor 1	7		chromatin remodeling			ISO	Q96T23 	J:164563 	
MGI:2682305	Rsf1	remodeling and spacing factor 1	7		nucleosome assembly			ISO	Q96T23 	J:164563 	
MGI:1928760	Ruvbl1	RuvB-like protein 1	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1928760	Ruvbl1	RuvB-like protein 1	6		chromatin remodeling			IBA	PTN000120244 	J:265628 	
MGI:1928760	Ruvbl1	RuvB-like protein 1	6		chromatin remodeling			ISO	Q9Y265 	J:164563 	
MGI:1342299	Ruvbl2	RuvB-like protein 2	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1342299	Ruvbl2	RuvB-like protein 2	7		chromatin remodeling			IBA	PTN000120244 	J:265628 	
MGI:1342299	Ruvbl2	RuvB-like protein 2	7		chromatin remodeling			ISO	Q9Y230 	J:164563 	
MGI:2142433	Samd1	sterile alpha motif domain containing 1	8		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2142433	Samd1	sterile alpha motif domain containing 1	8		regulation of DNA methylation-dependent heterochromatin formation			ISO	Q6SPF0 	J:164563 	
MGI:1858230	Sart3	squamous cell carcinoma antigen recognized by T cells 3	5		nucleosome assembly			ISO	Q15020 	J:164563 	
MGI:105084	Satb1	special AT-rich sequence binding protein 1	17		chromatin organization			IDA		J:83186 	
MGI:105084	Satb1	special AT-rich sequence binding protein 1	17		chromatin remodeling			IBA	PTN000387730 	J:265628 	
MGI:105084	Satb1	special AT-rich sequence binding protein 1	17		chromatin remodeling			IMP	MGI:2386676 	J:177729 	
MGI:2679336	Satb2	special AT-rich sequence binding protein 2	1		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2679336	Satb2	special AT-rich sequence binding protein 2	1		chromatin remodeling			IBA	PTN000387730 	J:265628 	
MGI:2679336	Satb2	special AT-rich sequence binding protein 2	1		chromatin remodeling			IDA		J:135318 	
MGI:1352762	Scmh1	sex comb on midleg homolog 1	4		chromatin remodeling	happens in spermatocyte		IMP	MGI:3706668 	J:119909 	
MGI:1927947	Selenof	selenoprotein F	3		sperm DNA condensation			ISO	RGD:621291 	J:155856 	
MGI:1860267	Set	SET nuclear oncogene	2		nucleosome assembly			IEA	IPR002164 	J:72247 	
MGI:2446244	Setd1a	SET domain containing 1A	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2446244	Setd1a	SET domain containing 1A	7		regulation of chromatin organization			IDA		J:237693 	
MGI:2446244	Setd1a	SET domain containing 1A	7		regulation of chromatin organization			ISO	O15047 	J:164563 	
MGI:2446244	Setd1a	SET domain containing 1A	7		transcription initiation-coupled chromatin remodeling	happens in embryonic stem cell		NAS		J:185349 	
MGI:2652820	Setd1b	SET domain containing 1B	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1918177	Setd2	SET domain containing 2	9		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1918177	Setd2	SET domain containing 2	9		nucleosome organization			ISO	Q9BYW2 	J:164563 	
MGI:1920145	Setd5	SET domain containing 5	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1920145	Setd5	SET domain containing 5	6		regulation of chromatin organization			IMP		J:237500 J:271411 J:282587 	
MGI:1920501	Setd7	SET domain containing (lysine methyltransferase) 7	3		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1920501	Setd7	SET domain containing (lysine methyltransferase) 7	3		heterochromatin organization			IBA	PTN001893769 	J:265628 	
MGI:1920501	Setd7	SET domain containing (lysine methyltransferase) 7	3		heterochromatin organization			IMP		J:194231 	
MGI:1920501	Setd7	SET domain containing (lysine methyltransferase) 7	3		heterochromatin organization			ISO	Q8WTS6 	J:194231 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		heterochromatin organization			IBA	PTN002339393 	J:265628 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		positive regulation of DNA methylation-dependent heterochromatin formation			IBA	PTN002339393 	J:265628 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		positive regulation of DNA methylation-dependent heterochromatin formation			IMP		J:188475 J:268030 	
MGI:1934229	Setdb1	SET domain, bifurcated 1	3		positive regulation of DNA methylation-dependent heterochromatin formation			ISO	Q15047 	J:164563 	
MGI:2685139	Setdb2	SET domain, bifurcated 2	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2685139	Setdb2	SET domain, bifurcated 2	14		heterochromatin organization			IBA	PTN002339393 	J:265628 	
MGI:2685139	Setdb2	SET domain, bifurcated 2	14		positive regulation of DNA methylation-dependent heterochromatin formation			IBA	PTN002339393 	J:265628 	
MGI:1921979	Setmar	SET domain without mariner transposase fusion	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		chromatin remodeling			IC		J:320057 	
MGI:1859609	Sfmbt1	Scm-like with four mbt domains 1	14		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1922815	Sgf29	SAGA complex associated factor 29	7		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1917581	Shprh	SNF2 histone linker PHD RING helicase	10		nucleosome assembly			IEA	IPR005818 	J:72247 	
MGI:107157	Sin3a	transcriptional regulator, SIN3A (yeast)	9		positive regulation of heterochromatin formation			ISO	Q96ST3 	J:164563 	
MGI:2135607	Sirt1	sirtuin 1	10		chromatin organization			ISO	Q96EB6 	J:164563 	
MGI:2135607	Sirt1	sirtuin 1	10		heterochromatin formation			ISO	Q96EB6 	J:164563 	
MGI:2135607	Sirt1	sirtuin 1	10		rDNA heterochromatin formation			ISO	Q96EB6 	J:164563 	
MGI:1354161	Sirt6	sirtuin 6	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1354161	Sirt6	sirtuin 6	10		negative regulation of gene expression, epigenetic			ISO	Q8N6T7 	J:164563 	
MGI:1354161	Sirt6	sirtuin 6	10		pericentric heterochromatin formation			ISO	Q8N6T7 	J:164563 	
MGI:1354161	Sirt6	sirtuin 6	10		subtelomeric heterochromatin formation			ISO	Q8N6T7 	J:164563 	
MGI:2385849	Sirt7	sirtuin 7	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2385849	Sirt7	sirtuin 7	11		R-loop processing			ISO	Q9NRC8 	J:164563 	
MGI:1935127	Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	X		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1935127	Smarca1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1	X		chromatin remodeling			ISO	P28370 	J:164563 	
MGI:99603	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	19		chromatin organization			TAS		J:69532 	
MGI:99603	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	19		chromatin remodeling			IC		J:283189 J:320039 	
MGI:99603	Smarca2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2	19		nucleosome assembly			TAS		J:66861 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin remodeling			IC		J:283189 J:320039 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin remodeling			IMP	MGI:3611933 	J:103896 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin remodeling			ISO	RGD:621728 	J:155856 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		chromatin remodeling			ISO	P51532 	J:164563 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		DNA methylation-dependent heterochromatin formation	uses Mt1		IDA		J:104088 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		nucleosome assembly			TAS		J:66861 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		nucleosome disassembly			ISO	RGD:621728 	J:155856 	
MGI:88192	Smarca4	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4	9		nucleosome disassembly			ISO	P51532 	J:164563 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		chromatin organization			IDA		J:76488 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		chromatin remodeling			IC		J:320057 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		chromatin remodeling			IDA		J:76488 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		chromatin remodeling			IGI	MGI:2151152 	J:71381 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		chromatin remodeling			ISO	O60264 	J:164563 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		heterochromatin formation			IDA		J:111312 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		nucleosome assembly			ISO	O60264 	J:164563 	
MGI:1935129	Smarca5	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5	8		rDNA heterochromatin formation			IDA		J:100129 J:150926 	
MGI:95453	Smarcad1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:95453	Smarcad1	SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1	6		chromatin remodeling			ISO	Q9H4L7 	J:164563 	
MGI:1328366	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1328366	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	10		chromatin remodeling			IC		J:320039 	
MGI:1328366	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	10		chromatin remodeling			ISO	Q12824 	J:164563 	
MGI:1328366	Smarcb1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1	10		nucleosome disassembly			ISO	Q12824 	J:164563 	
MGI:1203524	Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	9		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1203524	Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	9		chromatin remodeling			IC		J:283189 J:320039 	
MGI:1203524	Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	9		chromatin remodeling			ISO	Q92922 	J:164563 	
MGI:1203524	Smarcc1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1	9		nucleosome disassembly			ISO	Q92922 	J:164563 	
MGI:1915344	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	10		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1915344	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	10		chromatin remodeling			IC		J:320039 	
MGI:1915344	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	10		chromatin remodeling			ISO	Q8TAQ2 	J:164563 	
MGI:1915344	Smarcc2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 2	10		nucleosome disassembly			ISO	Q8TAQ2 	J:164563 	
MGI:1933623	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1933623	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	15		chromatin remodeling			IC		J:283189 J:320039 	
MGI:1933623	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	15		chromatin remodeling			ISO	Q96GM5 	J:164563 	
MGI:1933623	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	15		nucleosome disassembly			ISO	Q96GM5 	J:164563 	
MGI:1933623	Smarcd1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1	15		transcription initiation-coupled chromatin remodeling			ISO	Q96GM5 	J:164563 	
MGI:1933621	Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1933621	Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	11		chromatin remodeling			IC		J:320039 	
MGI:1933621	Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	11		chromatin remodeling			ISO	Q92925 	J:164563 	
MGI:1933621	Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	11		nucleosome disassembly			ISO	Q92925 	J:164563 	
MGI:1914243	Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	5		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1914243	Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	5		chromatin remodeling			IC		J:320039 	
MGI:1914243	Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	5		chromatin remodeling			ISO	Q6STE5 	J:164563 	
MGI:1914243	Smarcd3	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3	5		nucleosome disassembly			ISO	Q6STE5 	J:164563 	
MGI:1927347	Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1927347	Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	11		chromatin remodeling			IC		J:320039 	
MGI:1927347	Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	11		chromatin remodeling			ISO	Q969G3 	J:164563 	
MGI:1927347	Smarce1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1	11		nucleosome disassembly			ISO	Q969G3 	J:164563 	
MGI:1921605	Smchd1	SMC hinge domain containing 1	17		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1921605	Smchd1	SMC hinge domain containing 1	17		dosage compensation by inactivation of X chromosome			IMP	MGI:3586547 	J:142334 J:204566 	
MGI:1921605	Smchd1	SMC hinge domain containing 1	17		dosage compensation by inactivation of X chromosome			ISO	A6NHR9 	J:164563 	
MGI:1921605	Smchd1	SMC hinge domain containing 1	17		inactivation of X chromosome by heterochromatin formation			IMP		J:204566 	
MGI:104790	Smyd1	SET and MYND domain containing 1	6		chromatin remodeling			IPI	PR:O09106 	J:76212 	
MGI:1915889	Smyd2	SET and MYND domain containing 2	1		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1916976	Smyd3	SET and MYND domain containing 3	1		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1916976	Smyd3	SET and MYND domain containing 3	1		nucleosome assembly			IMP		J:199171 	
MGI:108048	Smyd5	SET and MYND domain containing 5	6		negative regulation of gene expression, epigenetic			IBA	PTN005302559 	J:265628 	
MGI:108048	Smyd5	SET and MYND domain containing 5	6		negative regulation of gene expression, epigenetic			IMP		J:306582 	
MGI:98330	Snai1	snail family zinc finger 1	2		heterochromatin organization			IMP		J:206163 	
MGI:98371	Sox9	SRY (sex determining region Y)-box 9	11		chromatin remodeling			ISO	P48436 	J:164563 	
MGI:98371	Sox9	SRY (sex determining region Y)-box 9	11		nucleosome assembly			ISO	P48436 	J:164563 	
MGI:1861380	Sphk2	sphingosine kinase 2	7		transcription initiation-coupled chromatin remodeling			ISO	Q9NRA0 	J:164563 	
MGI:98282	Spi1	spleen focus forming virus (SFFV) proviral integration oncogene	2		negative regulation of gene expression, epigenetic			ISO	P17947 	J:164563 	
MGI:98282	Spi1	spleen focus forming virus (SFFV) proviral integration oncogene	2		transcription initiation-coupled chromatin remodeling			ISO	P17947 	J:164563 	
MGI:109242	Spin1	spindlin 1	13		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:2142062	Spty2d1	SPT2 chromatin protein domain containing 1	7		chromatin organization			IBA	PTN000505877 	J:265628 	
