MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:104732	Rbmy	RNA binding motif protein, Y chromosome	Y		positive regulation of mRNA splicing, via spliceosome			IBA	PTN000391532 	J:265628 	
MGI:104897	Rest	RE1-silencing transcription factor	5		regulation of alternative mRNA splicing, via spliceosome			IMP		J:265602 	
MGI:1917192	Rnf113a1	ring finger protein 113A1	X		snoRNA splicing			IBA	PTN000309255 	J:265628 	
MGI:1913631	Rnf113a2	ring finger protein 113A2	12		snoRNA splicing			IBA	PTN000309255 	J:265628 	
MGI:1914475	Rnpc3	RNA-binding region (RNP1, RRM) containing 3	3		mRNA splicing, via spliceosome			IBA	PTN000413238 	J:265628 	
MGI:97960	Rnps1	RNA binding protein with serine rich domain 1	17		mRNA splicing, via spliceosome			IBA	PTN000397856 	J:265628 	
MGI:97960	Rnps1	RNA binding protein with serine rich domain 1	17		negative regulation of mRNA splicing, via spliceosome			ISO	Q15287 	J:164563 	
MGI:97960	Rnps1	RNA binding protein with serine rich domain 1	17		regulation of alternative mRNA splicing, via spliceosome			ISO	Q15287 	J:164563 	
MGI:97960	Rnps1	RNA binding protein with serine rich domain 1	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:5305946	Rnu2-8	U2 small nuclear RNA 8	11		RNA splicing			IMP	MGI:3054730 	J:179357 	
MGI:3799640	Rnu4atac	RNA, U4atac small nuclear (U12-dependent splicing)	1		mRNA splicing, via spliceosome			IDA		J:137509 	
MGI:3799640	Rnu4atac	RNA, U4atac small nuclear (U12-dependent splicing)	1		RNA splicing, via transesterification reactions			IDA		J:137509 	
MGI:3799637	Rnu6atac	RNA, U6atac small nuclear (U12-dependent splicing)	UN		mRNA splicing, via spliceosome			IDA		J:137509 	
MGI:3799637	Rnu6atac	RNA, U6atac small nuclear (U12-dependent splicing)	UN		RNA splicing, via transesterification reactions			IDA		J:137509 	
MGI:2157166	Rp9	retinitis pigmentosa 9 (human)	9		RNA splicing			IEA	IPR034585 	J:72247 	
MGI:1915302	Rps13	ribosomal protein S13	7		negative regulation of RNA splicing			ISO	P62277 	J:164563 	
MGI:1351628	Rps26	ribosomal protein S26	10		negative regulation of RNA splicing			ISO	P62854 	J:164563 	
MGI:1919712	Rrp1b	ribosomal RNA processing 1B	17		regulation of RNA splicing			IMP		J:245383 	
MGI:1919712	Rrp1b	ribosomal RNA processing 1B	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914130	Rsrc1	arginine/serine-rich coiled-coil 1	3		alternative mRNA splicing, via spliceosome			IBA	PTN002075166 	J:265628 	
MGI:1914130	Rsrc1	arginine/serine-rich coiled-coil 1	3		alternative mRNA splicing, via spliceosome			IDA		J:97604 	
MGI:1914130	Rsrc1	arginine/serine-rich coiled-coil 1	3		mRNA splicing, via spliceosome			ISO	Q96IZ7 	J:164563 	
MGI:1914130	Rsrc1	arginine/serine-rich coiled-coil 1	3		RNA splicing			ISO	Q96IZ7 	J:97604 	
MGI:106379	Rtcb	RNA 2',3'-cyclic phosphate and 5'-OH ligase	10		tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate			IBA	PTN000122119 	J:265628 	
MGI:106379	Rtcb	RNA 2',3'-cyclic phosphate and 5'-OH ligase	10		tRNA splicing, via endonucleolytic cleavage and ligation			ISO	Q9Y3I0 	J:164563 	
MGI:1915295	Rtraf	RNA transcription, translation and transport factor	14		tRNA splicing, via endonucleolytic cleavage and ligation			IBA	PTN000408710 	J:265628 	
MGI:1915295	Rtraf	RNA transcription, translation and transport factor	14		tRNA splicing, via endonucleolytic cleavage and ligation			ISO	Q9Y224 	J:164563 	
MGI:1277978	Sap18	Sin3-associated polypeptide 18	14		negative regulation of mRNA splicing, via spliceosome			ISO	O00422 	J:164563 	
MGI:1277978	Sap18	Sin3-associated polypeptide 18	14		regulation of alternative mRNA splicing, via spliceosome			ISO	O00422 	J:164563 	
MGI:1309453	Sart1	squamous cell carcinoma antigen recognized by T cells 1	19		mRNA cis splicing, via spliceosome			IBA	PTN000365724 	J:265628 	
MGI:1309453	Sart1	squamous cell carcinoma antigen recognized by T cells 1	19		mRNA splicing, via spliceosome			ISO	O43290 	J:164563 	
MGI:1309453	Sart1	squamous cell carcinoma antigen recognized by T cells 1	19		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1858230	Sart3	squamous cell carcinoma antigen recognized by T cells 3	5		mRNA splicing, via spliceosome			IBA	PTN000397856 	J:265628 	
MGI:1858230	Sart3	squamous cell carcinoma antigen recognized by T cells 3	5		mRNA splicing, via spliceosome			ISO	Q15020 	J:164563 	
MGI:1858230	Sart3	squamous cell carcinoma antigen recognized by T cells 3	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1858230	Sart3	squamous cell carcinoma antigen recognized by T cells 3	5		spliceosomal snRNP assembly			ISO	Q15020 	J:164563 	
MGI:1858230	Sart3	squamous cell carcinoma antigen recognized by T cells 3	5		spliceosomal tri-snRNP complex assembly			ISO	Q15020 	J:164563 	
MGI:2141980	Scaf1	SR-related CTD-associated factor 1	7		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1919443	Scaf11	SR-related CTD-associated factor 11	15		RNA splicing			ISO	Q99590 	J:164563 	
MGI:1919443	Scaf11	SR-related CTD-associated factor 11	15		RNA splicing, via transesterification reactions			ISO	Q99590 	J:164563 	
MGI:1919443	Scaf11	SR-related CTD-associated factor 11	15		spliceosomal complex assembly			IBA	PTN002931615 	J:265628 	
MGI:1919443	Scaf11	SR-related CTD-associated factor 11	15		spliceosomal complex assembly			ISO	Q99590 	J:164563 	
MGI:1341284	Scnm1	sodium channel modifier 1	3		alternative mRNA splicing, via spliceosome			IMP		J:129888 	
MGI:1341284	Scnm1	sodium channel modifier 1	3		RNA splicing			IBA	PTN001595724 	J:265628 	
MGI:1341284	Scnm1	sodium channel modifier 1	3		RNA splicing			IMP	MGI:2674104 	J:84898 	
MGI:2443480	Setx	senataxin	2		mRNA splice site selection			ISO	Q7Z333 	J:164563 	
MGI:2443480	Setx	senataxin	2		positive regulation of RNA splicing			ISO	Q7Z333 	J:164563 	
MGI:1095403	Sf1	splicing factor 1	19		mRNA splicing, via spliceosome			IC		J:319982 	
MGI:1095403	Sf1	splicing factor 1	19		regulation of mRNA splicing, via spliceosome			IBA	PTN000129548 	J:265628 	
MGI:1095403	Sf1	splicing factor 1	19		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914715	Sf3a1	splicing factor 3a, subunit 1	11		mRNA cis splicing, via spliceosome			IEA	IPR045146 	J:72247 	
MGI:1914715	Sf3a1	splicing factor 3a, subunit 1	11		mRNA splicing, via spliceosome			ISO	Q15459 	J:164563 	
MGI:1914715	Sf3a1	splicing factor 3a, subunit 1	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914715	Sf3a1	splicing factor 3a, subunit 1	11		U2-type prespliceosome assembly			ISO	Q15459 	J:164563 	
MGI:104912	Sf3a2	splicing factor 3a, subunit 2	10		mRNA splicing, via spliceosome			ISO	Q15428 	J:164563 	
MGI:104912	Sf3a2	splicing factor 3a, subunit 2	10		mRNA splicing, via spliceosome			TAS		J:72541 	
MGI:104912	Sf3a2	splicing factor 3a, subunit 2	10		RNA splicing, via transesterification reactions			TAS		J:72541 	
MGI:104912	Sf3a2	splicing factor 3a, subunit 2	10		spliceosomal complex assembly			IBA	PTN000574843 	J:265628 	
MGI:104912	Sf3a2	splicing factor 3a, subunit 2	10		U2-type prespliceosome assembly			ISO	Q15428 	J:164563 	
MGI:1922312	Sf3a3	splicing factor 3a, subunit 3	4		mRNA splicing, via spliceosome			IBA	PTN000300247 	J:265628 	
MGI:1922312	Sf3a3	splicing factor 3a, subunit 3	4		mRNA splicing, via spliceosome			ISO	Q12874 	J:164563 	
MGI:1922312	Sf3a3	splicing factor 3a, subunit 3	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1922312	Sf3a3	splicing factor 3a, subunit 3	4		U2-type prespliceosome assembly			ISO	Q12874 	J:164563 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		mRNA splicing, via spliceosome			IMP		J:215371 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		mRNA splicing, via spliceosome			ISO	O75533 	J:65061 J:164563 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1932339	Sf3b1	splicing factor 3b, subunit 1	1		spliceosomal complex assembly			IBA	PTN000250426 	J:265628 	
MGI:2441856	Sf3b2	splicing factor 3b, subunit 2	19		mRNA splicing, via spliceosome			IBA	PTN001765154 	J:265628 	
MGI:2441856	Sf3b2	splicing factor 3b, subunit 2	19		mRNA splicing, via spliceosome			ISO	Q13435 	J:164563 	
MGI:1289341	Sf3b3	splicing factor 3b, subunit 3	8		mRNA splicing, via spliceosome			IBA	PTN000068443 	J:265628 	
MGI:1289341	Sf3b3	splicing factor 3b, subunit 3	8		mRNA splicing, via spliceosome			ISO	Q15393 	J:164563 	
MGI:1289341	Sf3b3	splicing factor 3b, subunit 3	8		regulation of RNA splicing			IC		J:320036 	
MGI:1289341	Sf3b3	splicing factor 3b, subunit 3	8		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:109580	Sf3b4	splicing factor 3b, subunit 4	3		mRNA splicing, via spliceosome			ISO	Q15427 	J:164563 	
MGI:109580	Sf3b4	splicing factor 3b, subunit 4	3		positive regulation of mRNA splicing, via spliceosome			IBA	PTN002690736 	J:265628 	
MGI:109580	Sf3b4	splicing factor 3b, subunit 4	3		positive regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:109580	Sf3b4	splicing factor 3b, subunit 4	3		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913375	Sf3b5	splicing factor 3b, subunit 5	10		mRNA splicing, via spliceosome			IBA	PTN000469546 	J:265628 	
MGI:1913375	Sf3b5	splicing factor 3b, subunit 5	10		mRNA splicing, via spliceosome			ISO	Q9BWJ5 	J:164563 	
MGI:1913375	Sf3b5	splicing factor 3b, subunit 5	10		regulation of RNA splicing			IC		J:320036 	
MGI:1913375	Sf3b5	splicing factor 3b, subunit 5	10		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913305	Sf3b6	splicing factor 3B, subunit 6	12		mRNA splicing, via spliceosome			IBA	PTN001765154 	J:265628 	
MGI:1913305	Sf3b6	splicing factor 3B, subunit 6	12		mRNA splicing, via spliceosome			IMP		J:215371 	
MGI:1913305	Sf3b6	splicing factor 3B, subunit 6	12		mRNA splicing, via spliceosome			ISO	Q9Y3B4 	J:164563 	
MGI:1913305	Sf3b6	splicing factor 3B, subunit 6	12		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1918764	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	4		alternative mRNA splicing, via spliceosome			IBA	PTN000573448 	J:265628 	
MGI:1918764	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	4		alternative mRNA splicing, via spliceosome			ISO	P23246 	J:164563 	
MGI:1918764	Sfpq	splicing factor proline/glutamine rich (polypyrimidine tract binding protein associated)	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:101760	Sfswap	splicing factor SWAP	5		alternative mRNA splicing, via spliceosome			IDA		J:37157 	
MGI:101760	Sfswap	splicing factor SWAP	5		mRNA 5'-splice site recognition			IBA	PTN000322792 	J:265628 	
MGI:101760	Sfswap	splicing factor SWAP	5		mRNA 5'-splice site recognition			IDA		J:37157 	
MGI:101760	Sfswap	splicing factor SWAP	5		negative regulation of mRNA splicing, via spliceosome			ISO	RGD:1305004 	J:155856 	
MGI:101760	Sfswap	splicing factor SWAP	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1922815	Sgf29	SAGA complex associated factor 29	7		regulation of RNA splicing			IC		J:320036 	
MGI:1915010	Slc38a2	solute carrier family 38, member 2	15		positive regulation of RNA splicing			ISO	Q96QD8 	J:164563 	
MGI:1919336	Slc39a5	solute carrier family 39 (metal ion transporter), member 5	10		positive regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:2385598	Slu7	SLU7 splicing factor homolog (S. cerevisiae)	11		alternative mRNA splicing, via spliceosome			ISO	O95391 	J:164563 	
MGI:2385598	Slu7	SLU7 splicing factor homolog (S. cerevisiae)	11		mRNA 3'-splice site recognition			ISO	O95391 	J:164563 	
MGI:2385598	Slu7	SLU7 splicing factor homolog (S. cerevisiae)	11		mRNA splicing, via spliceosome			IEA	IPR039974 	J:72247 	
MGI:2385598	Slu7	SLU7 splicing factor homolog (S. cerevisiae)	11		RNA splicing			IBA	PTN000310059 	J:265628 	
MGI:2385598	Slu7	SLU7 splicing factor homolog (S. cerevisiae)	11		RNA splicing, via transesterification reactions			ISO	O95391 	J:164563 	
MGI:109257	Smn1	survival motor neuron 1	13		positive regulation of RNA splicing			IMP		J:183557 	
MGI:109257	Smn1	survival motor neuron 1	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:109257	Smn1	survival motor neuron 1	13		spliceosomal snRNP assembly			IBA	PTN004428299 	J:265628 	
MGI:1923729	Smndc1	survival motor neuron domain containing 1	19		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1915546	Smu1	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	4		mRNA splicing, via spliceosome			ISO	Q2TAY7 	J:164563 	
MGI:1915546	Smu1	smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans)	4		RNA splicing			IBA	PTN000522536 	J:265628 	
MGI:2156003	Snip1	Smad nuclear interacting protein 1	4		mRNA splicing, via spliceosome			ISO	Q8TAD8 	J:164563 	
MGI:2156003	Snip1	Smad nuclear interacting protein 1	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1925622	Snrnp25	small nuclear ribonucleoprotein 25 (U11/U12)	11		mRNA splicing, via spliceosome			IEA	IPR039690 	J:72247 	
MGI:1925622	Snrnp25	small nuclear ribonucleoprotein 25 (U11/U12)	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913868	Snrnp27	small nuclear ribonucleoprotein 27 (U4/U6.U5)	6		RNA splicing			IEA	IPR013957 	J:72247 	
MGI:1913868	Snrnp27	small nuclear ribonucleoprotein 27 (U4/U6.U5)	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1923417	Snrnp35	small nuclear ribonucleoprotein 35 (U11/U12)	5		mRNA splicing, via spliceosome			IBA	PTN000359236 	J:265628 	
MGI:1923417	Snrnp35	small nuclear ribonucleoprotein 35 (U11/U12)	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913835	Snrnp40	small nuclear ribonucleoprotein 40 (U5)	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1915047	Snrnp48	small nuclear ribonucleoprotein 48 (U11/U12)	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98341	Snrnp70	small nuclear ribonucleoprotein 70 (U1)	7		mRNA splicing, via spliceosome			IBA	PTN000359236 	J:265628 	
MGI:98341	Snrnp70	small nuclear ribonucleoprotein 70 (U1)	7		mRNA splicing, via spliceosome			ISO	P08621 	J:164563 	
MGI:98341	Snrnp70	small nuclear ribonucleoprotein 70 (U1)	7		positive regulation of mRNA splicing, via spliceosome			IMP		J:204486 	
MGI:98341	Snrnp70	small nuclear ribonucleoprotein 70 (U1)	7		regulation of RNA splicing			ISO	P08621 	J:164563 	
MGI:2444401	Snrnp200	small nuclear ribonucleoprotein 200 (U5)	2		mRNA splicing, via spliceosome			ISO	O75643 	J:164563 	
MGI:2444401	Snrnp200	small nuclear ribonucleoprotein 200 (U5)	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2444401	Snrnp200	small nuclear ribonucleoprotein 200 (U5)	2		spliceosome conformational change to release U4 (or U4atac) and U1 (or U11)			IBA	PTN002375518 	J:265628 	
MGI:1855690	Snrpa	small nuclear ribonucleoprotein polypeptide A	7		mRNA splicing, via spliceosome			IBA	PTN000052389 	J:265628 	
MGI:1855690	Snrpa	small nuclear ribonucleoprotein polypeptide A	7		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1916231	Snrpa1	small nuclear ribonucleoprotein polypeptide A'	7		mRNA splicing, via spliceosome			IBA	PTN000058203 	J:265628 	
MGI:1916231	Snrpa1	small nuclear ribonucleoprotein polypeptide A'	7		mRNA splicing, via spliceosome			ISO	P09661 	J:164563 	
MGI:1916231	Snrpa1	small nuclear ribonucleoprotein polypeptide A'	7		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			IBA	PTN000075760 	J:265628 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			ISO	P14678 	J:164563 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98342	Snrpb	small nuclear ribonucleoprotein B	2		spliceosomal snRNP assembly			ISO	P14678 	J:164563 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			IBA	PTN000052389 	J:265628 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		mRNA splicing, via spliceosome			ISO	P08579 	J:164563 	
MGI:104805	Snrpb2	U2 small nuclear ribonucleoprotein B	2		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA 5'-splice site recognition			IBA	PTN001259483 	J:265628 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		mRNA splicing, via spliceosome			ISO	P09234 	J:164563 	
MGI:109489	Snrpc	U1 small nuclear ribonucleoprotein C	17		spliceosomal snRNP assembly			ISO	P09234 	J:164563 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		mRNA splicing, via spliceosome			ISO	P62314 	J:164563 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		spliceosomal snRNP assembly			IBA	PTN000596745 	J:265628 	
MGI:98344	Snrpd1	small nuclear ribonucleoprotein D1	18		spliceosomal snRNP assembly			ISO	P62314 	J:164563 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		mRNA splicing, via spliceosome			ISO	P62316 	J:164563 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		RNA splicing			IEA	IPR027248 	J:72247 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		spliceosomal snRNP assembly			IBA	PTN000299609 	J:265628 	
MGI:98345	Snrpd2	small nuclear ribonucleoprotein D2	7		spliceosomal snRNP assembly			ISO	P62316 	J:164563 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		mRNA splicing, via spliceosome			ISO	P62318 	J:164563 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		spliceosomal snRNP assembly			IBA	PTN000596745 	J:265628 	
MGI:1914582	Snrpd3	small nuclear ribonucleoprotein D3	10		spliceosomal snRNP assembly			ISO	P62318 	J:164563 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		mRNA splicing, via spliceosome			ISO	P62304 	J:164563 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		spliceosomal snRNP assembly			IBA	PTN000127555 	J:265628 	
MGI:98346	Snrpe	small nuclear ribonucleoprotein E	1		spliceosomal snRNP assembly			ISO	P62304 	J:164563 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			IBA	PTN000111530 	J:265628 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		mRNA splicing, via spliceosome			ISO	P62306 	J:164563 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		RNA splicing			ISO	P62306 	J:164563 	
MGI:1917128	Snrpf	small nuclear ribonucleoprotein polypeptide F	10		spliceosomal snRNP assembly			ISO	P62306 	J:164563 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		mRNA splicing, via spliceosome			IBA	PTN000058285 	J:265628 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		mRNA splicing, via spliceosome			ISO	P62308 	J:164563 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1915261	Snrpg	small nuclear ribonucleoprotein polypeptide G	6		spliceosomal snRNP assembly			ISO	P62308 	J:164563 	
MGI:98347	Snrpn	small nuclear ribonucleoprotein N	7		mRNA splicing, via spliceosome			IBA	PTN000075760 	J:265628 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		mRNA splicing, via spliceosome			IBA	PTN000560317 	J:265628 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		mRNA splicing, via spliceosome			ISO	P55769 	J:164563 	
MGI:893586	Snu13	SNU13 homolog, small nuclear ribonucleoprotein (U4/U6.U5)	15		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1913604	Snw1	SNW domain containing 1	12		mRNA splicing, via spliceosome			ISO	Q13573 	J:164563 	
MGI:1913604	Snw1	SNW domain containing 1	12		positive regulation of mRNA splicing, via spliceosome			ISO	Q13573 	J:164563 	
MGI:1913604	Snw1	SNW domain containing 1	12		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98353	Son	Son DNA binding protein	16		regulation of mRNA splicing, via spliceosome			IBA	PTN000301885 	J:265628 	
MGI:98353	Son	Son DNA binding protein	16		regulation of mRNA splicing, via spliceosome			ISO	P18583 	J:164563 	
MGI:98353	Son	Son DNA binding protein	16		regulation of RNA splicing			ISO	P18583 	J:164563 	
MGI:98353	Son	Son DNA binding protein	16		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:2145245	Srek1	splicing regulatory glutamine/lysine-rich protein 1	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1914538	Srek1ip1	splicing regulatory glutamine/lysine-rich protein 1interacting protein 1	13		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:106908	Srpk1	serine/arginine-rich protein specific kinase 1	17		spliceosomal complex assembly			IBA	PTN000622883 	J:265628 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		RNA splicing			IDA		J:45458 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		RNA splicing			ISO	P78362 	J:164563 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		spliceosomal complex assembly			IBA	PTN000622883 	J:265628 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		spliceosomal complex assembly			IDA		J:45458 	
MGI:1201408	Srpk2	serine/arginine-rich protein specific kinase 2	5		spliceosomal complex assembly			ISO	P78362 	J:164563 	
MGI:1891338	Srpk3	serine/arginine-rich protein specific kinase 3	X		spliceosomal complex assembly			IBA	PTN000622883 	J:265628 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		mRNA splicing, via spliceosome			ISO	AF048977 	J:70954 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		regulation of mRNA splicing, via spliceosome			IBA	PTN000567596 	J:265628 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1858303	Srrm1	serine/arginine repetitive matrix 1	4		RNA splicing, via transesterification reactions			ISO	AF048977 	J:70954 	
MGI:1923206	Srrm2	serine/arginine repetitive matrix 2	17		mRNA splicing, via spliceosome			ISO	Q9UQ35 	J:164563 	
MGI:1923206	Srrm2	serine/arginine repetitive matrix 2	17		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome	regulates alternative mRNA splicing, via spliceosome		IMP	MGI:1856676 	J:193641 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome			IMP		J:265608 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of alternative mRNA splicing, via spliceosome			ISO	A7MD48 	J:164563 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of RNA splicing			IBA	PTN002857919 	J:265628 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		regulation of RNA splicing			IDA		J:155499 	
MGI:1916205	Srrm4	serine/arginine repetitive matrix 4	5		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		alternative mRNA splicing, via spliceosome			IBA	PTN004612244 	J:265628 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		alternative mRNA splicing, via spliceosome			ISO	RGD:1587490 	J:155856 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		alternative mRNA splicing, via spliceosome			ISO	Q07955 	J:164563 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		mRNA 5'-splice site recognition			ISO	Q07955 	J:164563 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		positive regulation of RNA splicing			ISO	RGD:1587490 	J:155856 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		regulation of RNA splicing	happens in nucleus		IMP		J:314085 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		RNA splicing			IDA		J:97604 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		RNA splicing			IGI	MGI:97272 	J:96039 	
MGI:98283	Srsf1	serine and arginine-rich splicing factor 1	11		RNA splicing			IGI	MGI:98283 	J:96039 	
MGI:98284	Srsf2	serine and arginine-rich splicing factor 2	11		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:98284	Srsf2	serine and arginine-rich splicing factor 2	11		regulation of alternative mRNA splicing, via spliceosome			IDA		J:182960 	
MGI:98284	Srsf2	serine and arginine-rich splicing factor 2	11		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98285	Srsf3	serine and arginine-rich splicing factor 3	17		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:98285	Srsf3	serine and arginine-rich splicing factor 3	17		regulation of mRNA splicing, via spliceosome			ISO	P84103 	J:164563 	
MGI:98285	Srsf3	serine and arginine-rich splicing factor 3	17		RNA splicing			TAS		J:169984 	
MGI:1890577	Srsf4	serine and arginine-rich splicing factor 4	4		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
MGI:1890577	Srsf4	serine and arginine-rich splicing factor 4	4		negative regulation of mRNA splicing, via spliceosome			ISO	Q08170 	J:164563 	
MGI:1890577	Srsf4	serine and arginine-rich splicing factor 4	4		RNA splicing			IEA	KW-0508 	J:60000 	
MGI:98287	Srsf5	serine and arginine-rich splicing factor 5	12		mRNA splicing, via spliceosome			IBA	PTN000567445 	J:265628 	
